"VOCABULARY_ID","id","ICD_CODE","ICD_DESCRIPTION","PheCode","PheCode_Description"
"ICD10CM",36942,"H18.5","Hereditary corneal dystrophies",364.5,"Corneal dystrophy"
"ICD9CM",36943,371.54,"Lattice corneal dystrophy",364.5,"Corneal dystrophy"
"ICD10CM",36944,"H18.501","Unspecified hereditary corneal dystrophies, right eye",364.5,"Corneal dystrophy"
"ICD10CM",36945,"H18.502","Unspecified hereditary corneal dystrophies, left eye",364.5,"Corneal dystrophy"
"ICD10CM",36946,"H18.503","Unspecified hereditary corneal dystrophies, bilateral",364.5,"Corneal dystrophy"
"ICD10CM",36947,"H18.509","Unspecified hereditary corneal dystrophies, unspecified eye",364.5,"Corneal dystrophy"
"ICD10CM",36948,"H18.521","Epithelial (juvenile) corneal dystrophy, right eye",364.5,"Corneal dystrophy"
"ICD10CM",36949,"H18.522","Epithelial (juvenile) corneal dystrophy, left eye",364.5,"Corneal dystrophy"
"ICD10CM",36950,"H18.523","Epithelial (juvenile) corneal dystrophy, bilateral",364.5,"Corneal dystrophy"
"ICD10CM",36951,"H18.529","Epithelial (juvenile) corneal dystrophy, unspecified eye",364.5,"Corneal dystrophy"
"ICD10CM",36952,"H18.531","Granular corneal dystrophy, right eye",364.5,"Corneal dystrophy"
"ICD10CM",36953,"H18.532","Granular corneal dystrophy, left eye",364.5,"Corneal dystrophy"
"ICD10CM",36954,"H18.533","Granular corneal dystrophy, bilateral",364.5,"Corneal dystrophy"
"ICD10CM",36955,"H18.539","Granular corneal dystrophy, unspecified eye",364.5,"Corneal dystrophy"
"ICD10CM",36956,"H18.541","Lattice corneal dystrophy, right eye",364.5,"Corneal dystrophy"
"ICD10CM",36957,"H18.542","Lattice corneal dystrophy, left eye",364.5,"Corneal dystrophy"
"ICD10CM",36958,"H18.543","Lattice corneal dystrophy, bilateral",364.5,"Corneal dystrophy"
"ICD10CM",36959,"H18.549","Lattice corneal dystrophy, unspecified eye",364.5,"Corneal dystrophy"
"ICD10CM",36960,"H18.551","Macular corneal dystrophy, right eye",364.5,"Corneal dystrophy"
"ICD10CM",36961,"H18.552","Macular corneal dystrophy, left eye",364.5,"Corneal dystrophy"
"ICD10CM",36962,"H18.553","Macular corneal dystrophy, bilateral",364.5,"Corneal dystrophy"
"ICD10CM",36963,"H18.559","Macular corneal dystrophy, unspecified eye",364.5,"Corneal dystrophy"
"ICD10CM",36964,"H18.591","Other hereditary corneal dystrophies, right eye",364.5,"Corneal dystrophy"
"ICD10CM",36965,"H18.592","Other hereditary corneal dystrophies, left eye",364.5,"Corneal dystrophy"
"ICD10CM",36966,"H18.593","Other hereditary corneal dystrophies, bilateral",364.5,"Corneal dystrophy"
"ICD10CM",36967,"H18.599","Other hereditary corneal dystrophies, unspecified eye",364.5,"Corneal dystrophy"
"SNOMEDCT_U",36968,77797009,"Hereditary corneal dystrophy",364.5,"Corneal dystrophy"
"SNOMEDCT_U",36969,1674008,"Meesman's corneal dystrophy",364.5,"Corneal dystrophy"
"SNOMEDCT_U",36970,45283008,"Granular corneal dystrophy",364.5,"Corneal dystrophy"
"SNOMEDCT_U",36971,60258001,"Macular corneal dystrophy",364.5,"Corneal dystrophy"
"SNOMEDCT_U",36972,361199007,"Lattice corneal dystrophy",364.5,"Corneal dystrophy"
"ICD9CM",36973,371.57,"Endothelial corneal dystrophy",364.51,"Fuchs' dystrophy"
"ICD10CM",36974,"H18.51","Endothelial corneal dystrophy",364.51,"Fuchs' dystrophy"
"SNOMEDCT_U",36975,416960004,"Corneal endothelial dystrophy",364.51,"Fuchs' dystrophy"
"SNOMEDCT_U",36976,193839007,"Fuchs' corneal dystrophy",364.51,"Fuchs' dystrophy"
"ICD10CM",36977,"Z94.7","Corneal transplant status",364.9,"Cornea replaced by transplant"
"ICD9CM",36978,"V42.5","Cornea replaced by transplant",364.9,"Cornea replaced by transplant"
"ICD10CM",36979,"H40.32X4","Glaucoma secondary to eye trauma, left eye, indeterminate stage",365,"Glaucoma"
"ICD10CM",36980,"H40.31X2","Glaucoma secondary to eye trauma, right eye, moderate stage",365,"Glaucoma"
"ICD10CM",36981,"H40.32","Glaucoma secondary to eye trauma, left eye",365,"Glaucoma"
"ICD9CM",36982,365.82,"Glaucoma with increased episcleral venous pressure",365,"Glaucoma"
"ICD10CM",36983,"H40.30X1","Glaucoma secondary to eye trauma, unspecified eye, mild stage",365,"Glaucoma"
"ICD10CM",36984,"H40.30X2","Glaucoma secondary to eye trauma, unspecified eye, moderate stage",365,"Glaucoma"
"ICD10CM",36985,"H40.61X0","Glaucoma secondary to drugs, right eye, stage unspecified",365,"Glaucoma"
"ICD9CM",36986,365.73,"Severe stage glaucoma",365,"Glaucoma"
"ICD9CM",36987,365.8,"Other specified forms of glaucoma",365,"Glaucoma"
"ICD10CM",36988,"H40.33","Glaucoma secondary to eye trauma, bilateral",365,"Glaucoma"
"ICD9CM",36989,365.64,"Glaucoma associated with tumors or cysts",365,"Glaucoma"
"ICD9CM",36990,365.81,"Hypersecretion glaucoma",365,"Glaucoma"
"ICD10CM",36991,"H40.43X3","Glaucoma secondary to eye inflammation, bilateral, severe stage",365,"Glaucoma"
"ICD10CM",36992,"H40.33X2","Glaucoma secondary to eye trauma, bilateral, moderate stage",365,"Glaucoma"
"ICD9CM",36993,365.9,"Unspecified glaucoma",365,"Glaucoma"
"ICD9CM",36994,365.83,"Aqueous misdirection",365,"Glaucoma"
"ICD10CM",36995,"H40.32X1","Glaucoma secondary to eye trauma, left eye, mild stage",365,"Glaucoma"
"ICD10CM",36996,"H40.31X1","Glaucoma secondary to eye trauma, right eye, mild stage",365,"Glaucoma"
"ICD10CM",36997,"H40.31X4","Glaucoma secondary to eye trauma, right eye, indeterminate stage",365,"Glaucoma"
"ICD10CM",36998,"H40.61X3","Glaucoma secondary to drugs, right eye, severe stage",365,"Glaucoma"
"ICD10CM",36999,"H40.5","Glaucoma secondary to other eye disorders",365,"Glaucoma"
"ICD10CM",37000,"H40.33X0","Glaucoma secondary to eye trauma, bilateral, stage unspecified",365,"Glaucoma"
"ICD10CM",37001,"H40.61X4","Glaucoma secondary to drugs, right eye, indeterminate stage",365,"Glaucoma"
"ICD10CM",37002,"H40.30X3","Glaucoma secondary to eye trauma, unspecified eye, severe stage",365,"Glaucoma"
"ICD10CM",37003,"H40.60X0","Glaucoma secondary to drugs, unspecified eye, stage unspecified",365,"Glaucoma"
"ICD10CM",37004,"H40.33X3","Glaucoma secondary to eye trauma, bilateral, severe stage",365,"Glaucoma"
"ICD10CM",37005,"H40.61X2","Glaucoma secondary to drugs, right eye, moderate stage",365,"Glaucoma"
"ICD10CM",37006,"H40.32X2","Glaucoma secondary to eye trauma, left eye, moderate stage",365,"Glaucoma"
"ICD10CM",37007,"H40.32X3","Glaucoma secondary to eye trauma, left eye, severe stage",365,"Glaucoma"
"ICD10CM",37008,"H40.32X0","Glaucoma secondary to eye trauma, left eye, stage unspecified",365,"Glaucoma"
"ICD10CM",37009,"H40.31X0","Glaucoma secondary to eye trauma, right eye, stage unspecified",365,"Glaucoma"
"ICD10CM",37010,"H40.31X3","Glaucoma secondary to eye trauma, right eye, severe stage",365,"Glaucoma"
"ICD9CM",37011,365.72,"Moderate stage glaucoma",365,"Glaucoma"
"ICD9CM",37012,365.7,"Glaucoma stage",365,"Glaucoma"
"ICD10CM",37013,"H40.61X1","Glaucoma secondary to drugs, right eye, mild stage",365,"Glaucoma"
"ICD10CM",37014,"H40.60X3","Glaucoma secondary to drugs, unspecified eye, severe stage",365,"Glaucoma"
"ICD10CM",37015,"H40.831","Aqueous misdirection, right eye",365,"Glaucoma"
"ICD10CM",37016,"H40.002","Preglaucoma, unspecified, left eye",365,"Glaucoma"
"ICD10CM",37017,"H40.53X4","Glaucoma secondary to other eye disorders, bilateral, indeterminate stage",365,"Glaucoma"
"ICD10CM",37018,"H40.51X0","Glaucoma secondary to other eye disorders, right eye, stage unspecified",365,"Glaucoma"
"ICD10CM",37019,"H40.43X2","Glaucoma secondary to eye inflammation, bilateral, moderate stage",365,"Glaucoma"
"ICD9CM",37020,365.89,"Other specified glaucoma",365,"Glaucoma"
"ICD10CM",37021,"H40.43X0","Glaucoma secondary to eye inflammation, bilateral, stage unspecified",365,"Glaucoma"
"ICD10CM",37022,"H40.42X4","Glaucoma secondary to eye inflammation, left eye, indeterminate stage",365,"Glaucoma"
"ICD10CM",37023,"H40.50X4","Glaucoma secondary to other eye disorders, unspecified eye, indeterminate stage",365,"Glaucoma"
"ICD10CM",37024,"H40.50X2","Glaucoma secondary to other eye disorders, unspecified eye, moderate stage",365,"Glaucoma"
"ICD9CM",37025,365.70,"Glaucoma stage, unspecified",365,"Glaucoma"
"ICD10CM",37026,"H40.063","Primary angle closure without glaucoma damage, bilateral",365,"Glaucoma"
"ICD9CM",37027,365.62,"Glaucoma associated with ocular inflammations",365,"Glaucoma"
"ICD10CM",37028,"H40.61","Glaucoma secondary to drugs, right eye",365,"Glaucoma"
"ICD10CM",37029,"H40.60X2","Glaucoma secondary to drugs, unspecified eye, moderate stage",365,"Glaucoma"
"ICD9CM",37030,365.04,"Ocular hypertension",365,"Glaucoma"
"ICD10CM",37031,"H40","Glaucoma",365,"Glaucoma"
"ICD10CM",37032,"H40.62X0","Glaucoma secondary to drugs, left eye, stage unspecified",365,"Glaucoma"
"ICD10CM",37033,"H40.43","Glaucoma secondary to eye inflammation, bilateral",365,"Glaucoma"
"ICD10CM",37034,"H40.40","Glaucoma secondary to eye inflammation, unspecified eye",365,"Glaucoma"
"ICD10CM",37035,"H40.51X4","Glaucoma secondary to other eye disorders, right eye, indeterminate stage",365,"Glaucoma"
"ICD10CM",37036,"H40.33X1","Glaucoma secondary to eye trauma, bilateral, mild stage",365,"Glaucoma"
"ICD9CM",37037,365.74,"Indeterminate stage glaucoma",365,"Glaucoma"
"ICD9CM",37038,365.63,"Glaucoma associated with vascular disorders",365,"Glaucoma"
"ICD9CM",37039,365.61,"Glaucoma associated with pupillary block",365,"Glaucoma"
"ICD10CM",37040,"H40.001","Preglaucoma, unspecified, right eye",365,"Glaucoma"
"ICD9CM",37041,365.0,"Borderline glaucoma [glaucoma suspect]",365,"Glaucoma"
"ICD10CM",37042,"H40.50","Glaucoma secondary to other eye disorders, unspecified eye",365,"Glaucoma"
"ICD9CM",37043,365.43,"Glaucoma associated with other anterior segment anomalies",365,"Glaucoma"
"ICD10CM",37044,"H40.60","Glaucoma secondary to drugs, unspecified eye",365,"Glaucoma"
"ICD10CM",37045,"H40.62","Glaucoma secondary to drugs, left eye",365,"Glaucoma"
"ICD10CM",37046,"H40.42X0","Glaucoma secondary to eye inflammation, left eye, stage unspecified",365,"Glaucoma"
"ICD10CM",37047,"H40.42X2","Glaucoma secondary to eye inflammation, left eye, moderate stage",365,"Glaucoma"
"ICD10CM",37048,"H40.43X1","Glaucoma secondary to eye inflammation, bilateral, mild stage",365,"Glaucoma"
"ICD10CM",37049,"H40.51X1","Glaucoma secondary to other eye disorders, right eye, mild stage",365,"Glaucoma"
"ICD10CM",37050,"H40.33X4","Glaucoma secondary to eye trauma, bilateral, indeterminate stage",365,"Glaucoma"
"ICD10CM",37051,"H40.009","Preglaucoma, unspecified, unspecified eye",365,"Glaucoma"
"ICD10CM",37052,"H40.003","Preglaucoma, unspecified, bilateral",365,"Glaucoma"
"ICD9CM",37053,365.65,"Glaucoma associated with ocular trauma",365,"Glaucoma"
"ICD10CM",37054,"H40.43X4","Glaucoma secondary to eye inflammation, bilateral, indeterminate stage",365,"Glaucoma"
"ICD10CM",37055,"H40.3","Glaucoma secondary to eye trauma",365,"Glaucoma"
"ICD9CM",37056,365.59,"Glaucoma associated with other lens disorders",365,"Glaucoma"
"ICD10CM",37057,"H40.40X4","Glaucoma secondary to eye inflammation, unspecified eye, indeterminate stage",365,"Glaucoma"
"ICD10CM",37058,"H40.6","Glaucoma secondary to drugs",365,"Glaucoma"
"ICD10CM",37059,"H40.41X4","Glaucoma secondary to eye inflammation, right eye, indeterminate stage",365,"Glaucoma"
"ICD10CM",37060,"H40.42X1","Glaucoma secondary to eye inflammation, left eye, mild stage",365,"Glaucoma"
"ICD9CM",37061,365.05,"Open angle with borderline findings, high risk",365,"Glaucoma"
"ICD10CM",37062,"H40.83","Aqueous misdirection",365,"Glaucoma"
"ICD9CM",37063,365.00,"Preglaucoma, unspecified",365,"Glaucoma"
"ICD10CM",37064,"H40.31","Glaucoma secondary to eye trauma, right eye",365,"Glaucoma"
"ICD9CM",37065,365.71,"Mild stage glaucoma",365,"Glaucoma"
"ICD10CM",37066,"H40.50X1","Glaucoma secondary to other eye disorders, unspecified eye, mild stage",365,"Glaucoma"
"ICD10CM",37067,"H40.50X0","Glaucoma secondary to other eye disorders, unspecified eye, stage unspecified",365,"Glaucoma"
"ICD10CM",37068,"H40.42","Glaucoma secondary to eye inflammation, left eye",365,"Glaucoma"
"ICD10CM",37069,"H40.41X2","Glaucoma secondary to eye inflammation, right eye, moderate stage",365,"Glaucoma"
"ICD10CM",37070,"H40.60X4","Glaucoma secondary to drugs, unspecified eye, indeterminate stage",365,"Glaucoma"
"ICD10CM",37071,"H40.40X2","Glaucoma secondary to eye inflammation, unspecified eye, moderate stage",365,"Glaucoma"
"ICD10CM",37072,"H40.53X1","Glaucoma secondary to other eye disorders, bilateral, mild stage",365,"Glaucoma"
"ICD10CM",37073,"H40.821","Hypersecretion glaucoma, right eye",365,"Glaucoma"
"ICD9CM",37074,365.4,"Glaucoma associated with congenital anomalies, dystrophies, and systemic syndromes",365,"Glaucoma"
"ICD10CM",37075,"H40.51X2","Glaucoma secondary to other eye disorders, right eye, moderate stage",365,"Glaucoma"
"ICD10CM",37076,"H40.63X0","Glaucoma secondary to drugs, bilateral, stage unspecified",365,"Glaucoma"
"ICD10CM",37077,"H40.50X3","Glaucoma secondary to other eye disorders, unspecified eye, severe stage",365,"Glaucoma"
"ICD10CM",37078,"H40.0","Glaucoma suspect",365,"Glaucoma"
"ICD9CM",37079,365.6,"Glaucoma associated with other ocular disorders",365,"Glaucoma"
"ICD10CM",37080,"H40.30X0","Glaucoma secondary to eye trauma, unspecified eye, stage unspecified",365,"Glaucoma"
"ICD10CM",37081,"H40.30","Glaucoma secondary to eye trauma, unspecified eye",365,"Glaucoma"
"ICD10CM",37082,"H40.069","Primary angle closure without glaucoma damage, unspecified eye",365,"Glaucoma"
"ICD10CM",37083,"H40.41","Glaucoma secondary to eye inflammation, right eye",365,"Glaucoma"
"ICD10CM",37084,"H40.832","Aqueous misdirection, left eye",365,"Glaucoma"
"ICD10CM",37085,"H40.4","Glaucoma secondary to eye inflammation",365,"Glaucoma"
"ICD10CM",37086,"H40.89","Other specified glaucoma",365,"Glaucoma"
"ICD9CM",37087,365.41,"Glaucoma associated with chamber angle anomalies",365,"Glaucoma"
"ICD10CM",37088,"H40.42X3","Glaucoma secondary to eye inflammation, left eye, severe stage",365,"Glaucoma"
"ICD10CM",37089,"H40.05","Ocular hypertension",365,"Glaucoma"
"ICD10CM",37090,"H40.823","Hypersecretion glaucoma, bilateral",365,"Glaucoma"
"ICD10CM",37091,"H40.30X4","Glaucoma secondary to eye trauma, unspecified eye, indeterminate stage",365,"Glaucoma"
"ICD9CM",37092,365,"Glaucoma",365,"Glaucoma"
"ICD10CM",37093,"H40.41X1","Glaucoma secondary to eye inflammation, right eye, mild stage",365,"Glaucoma"
"ICD10CM",37094,"H40.41X3","Glaucoma secondary to eye inflammation, right eye, severe stage",365,"Glaucoma"
"ICD10CM",37095,"H40.40X3","Glaucoma secondary to eye inflammation, unspecified eye, severe stage",365,"Glaucoma"
"ICD10CM",37096,"H40.839","Aqueous misdirection, unspecified eye",365,"Glaucoma"
"ICD10CM",37097,"H40.40X0","Glaucoma secondary to eye inflammation, unspecified eye, stage unspecified",365,"Glaucoma"
"ICD10CM",37098,"H40.60X1","Glaucoma secondary to drugs, unspecified eye, mild stage",365,"Glaucoma"
"ICD10CM",37099,"H40.9","Unspecified glaucoma",365,"Glaucoma"
"ICD10CM",37100,"H40.813","Glaucoma with increased episcleral venous pressure, bilateral",365,"Glaucoma"
"ICD10CM",37101,"H40.62X2","Glaucoma secondary to drugs, left eye, moderate stage",365,"Glaucoma"
"ICD10CM",37102,"H40.51","Glaucoma secondary to other eye disorders, right eye",365,"Glaucoma"
"ICD10CM",37103,"H40.62X3","Glaucoma secondary to drugs, left eye, severe stage",365,"Glaucoma"
"ICD10CM",37104,"H40.00","Preglaucoma, unspecified",365,"Glaucoma"
"ICD10CM",37105,"H40.40X1","Glaucoma secondary to eye inflammation, unspecified eye, mild stage",365,"Glaucoma"
"ICD10CM",37106,"H40.41X0","Glaucoma secondary to eye inflammation, right eye, stage unspecified",365,"Glaucoma"
"ICD9CM",37107,365.60,"Glaucoma associated with unspecified ocular disorder",365,"Glaucoma"
"ICD10CM",37108,"H40.833","Aqueous misdirection, bilateral",365,"Glaucoma"
"ICD10CM",37109,"H40.52X2","Glaucoma secondary to other eye disorders, left eye, moderate stage",365,"Glaucoma"
"ICD10CM",37110,"H40.061","Primary angle closure without glaucoma damage, right eye",365,"Glaucoma"
"ICD10CM",37111,"H40.52X3","Glaucoma secondary to other eye disorders, left eye, severe stage",365,"Glaucoma"
"ICD9CM",37112,365.42,"Glaucoma associated with anomalies of iris",365,"Glaucoma"
"ICD10CM",37113,"H40.053","Ocular hypertension, bilateral",365,"Glaucoma"
"ICD9CM",37114,365.31,"Corticosteroid-induced glaucoma, glaucomatous stage",365,"Glaucoma"
"ICD9CM",37115,365.32,"Corticosteroid-induced glaucoma, residual stage",365,"Glaucoma"
"ICD9CM",37116,365.3,"Corticosteroid-induced glaucoma",365,"Glaucoma"
"ICD10CM",37117,"H40.53","Glaucoma secondary to other eye disorders, bilateral",365,"Glaucoma"
"ICD10CM",37118,"H40.52","Glaucoma secondary to other eye disorders, left eye",365,"Glaucoma"
"ICD10CM",37119,"H40.8","Other glaucoma",365,"Glaucoma"
"ICD10CM",37120,"H40.63X4","Glaucoma secondary to drugs, bilateral, indeterminate stage",365,"Glaucoma"
"ICD10CM",37121,"H40.52X0","Glaucoma secondary to other eye disorders, left eye, stage unspecified",365,"Glaucoma"
"ICD9CM",37122,365.51,"Phacolytic glaucoma",365,"Glaucoma"
"ICD10CM",37123,"H40.51X3","Glaucoma secondary to other eye disorders, right eye, severe stage",365,"Glaucoma"
"ICD9CM",37124,365.44,"Glaucoma associated with systemic syndromes",365,"Glaucoma"
"ICD9CM",37125,365.06,"Primary angle closure without glaucoma damage",365,"Glaucoma"
"ICD10CM",37126,"H40.059","Ocular hypertension, unspecified eye",365,"Glaucoma"
"ICD10CM",37127,"H40.82","Hypersecretion glaucoma",365,"Glaucoma"
"ICD10CM",37128,"H40.811","Glaucoma with increased episcleral venous pressure, right eye",365,"Glaucoma"
"ICD10CM",37129,"H40.63X3","Glaucoma secondary to drugs, bilateral, severe stage",365,"Glaucoma"
"ICD10CM",37130,"H40.62X1","Glaucoma secondary to drugs, left eye, mild stage",365,"Glaucoma"
"ICD10CM",37131,"H40.62X4","Glaucoma secondary to drugs, left eye, indeterminate stage",365,"Glaucoma"
